productPK,product,productCode,categoryFK,startDate,endDate,flag
4046,Poisson avec Tige ,Poisson-avec-Tige,525,2026-04-21 19:46:07.979,,y
4047,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.979,,y
4048,2 bol zouba + 2creux + plat dessert emraude,2-bol-zouba-+-2creux-+-plat-dessert-emraude,525,2026-04-21 19:46:07.979,,y
4049,Tasse + st  jasmin PF,Tasse-+-st-jasmin-PF,525,2026-04-21 19:46:07.979,,y
4050,plateau 6 + 2 bobonniére + diffiseur + bouteille pm ,plateau-6-+-2-bobonniére-+-diffiseur-+-bouteille-pm,525,2026-04-21 19:46:07.979,,y
4051,palteau 4,palteau-4,525,2026-04-21 19:46:07.979,,y
4052,plateau 6 + plateau 2 + porte sous tasses,plateau-6-+-plateau-2-+-porte-sous-tasses,525,2026-04-21 19:46:07.979,,y
4053,mot du coueur solo,mot-du-coueur-solo,525,2026-04-21 19:46:07.979,,y
4054,Mouton T2,Mouton-T2,525,2026-04-21 19:46:07.979,,y
4055,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.979,,y
4056,mouton T2,mouton-T2,525,2026-04-21 19:46:07.979,,y
4057,carafe Bled champagne,carafe-Bled-champagne,525,2026-04-21 19:46:07.979,,y
4058,Packaging carafe,Packaging-carafe,525,2026-04-21 19:46:07.979,,y
4059,tasse ceram bouquet  sans St,tasse-ceram-bouquet-sans-St,525,2026-04-21 19:46:07.979,,y
4060,tasse irr fleur bleu ,tasse-irr-fleur-bleu,525,2026-04-21 19:46:07.979,,y
4061,photophote T1 + solo ,photophote-T1-+-solo,525,2026-04-21 19:46:07.979,,y
4062,fridge magnet,fridge-magnet,525,2026-04-21 19:46:07.979,,y
4063,photophote T1,photophote-T1,525,2026-04-21 19:46:07.979,,y
4064,bouteille + diffuseur,bouteille-+-diffuseur,525,2026-04-21 19:46:07.979,,y
4065,bouteille huile,bouteille-huile,525,2026-04-21 19:46:07.979,,y
4066,fridge magnet,fridge-magnet,525,2026-04-21 19:46:07.979,,y
4067,tassa +st irr violet,tassa-+st-irr-violet,525,2026-04-21 19:46:07.979,,y
4068,tasse irr oeil grec,tasse-irr-oeil-grec,525,2026-04-21 19:46:07.979,,y
4069,zouba tasse fleur,zouba-tasse-fleur,525,2026-04-21 19:46:07.979,,y
4070,verre soufle bleu GF,verre-soufle-bleu-GF,525,2026-04-21 19:46:07.979,,y
4071,mug irr red flower,mug-irr-red-flower,525,2026-04-21 19:46:07.979,,y
4072,fish,fish,525,2026-04-21 19:46:07.979,,y
4073,moia T2,moia-T2,525,2026-04-21 19:46:07.979,,y
4074,mug fleur bleu,mug-fleur-bleu,525,2026-04-21 19:46:07.979,,y
4075,diffiseur,diffiseur,525,2026-04-21 19:46:07.979,,y
4076,plateau 3,plateau-3,525,2026-04-21 19:46:07.979,,y
4077,zouba tasse emraude,zouba-tasse-emraude,525,2026-04-21 19:46:07.979,,y
4078,sac couffin cuire,sac-couffin-cuire,525,2026-04-21 19:46:07.979,,y
4079,carafe bled transparent + packaging,carafe-bled-transparent-+-packaging,525,2026-04-21 19:46:07.979,,y
4080,petit verre soufflé Transparent,petit-verre-soufflé-Transparent,525,2026-04-21 19:46:07.979,,y
4081,petit verre soufflé Bleu,petit-verre-soufflé-Bleu,525,2026-04-21 19:46:07.979,,y
4082,Sceau glaçon,Sceau-glaçon,525,2026-04-21 19:46:07.979,,y
4083,mouton T1,mouton-T1,525,2026-04-21 19:46:07.979,,y
4084,mouton T2,mouton-T2,525,2026-04-21 19:46:07.979,,y
4085,plateau 3 + carafe didon champagne + 2 petit verres,plateau-3-+-carafe-didon-champagne-+-2-petit-verres,525,2026-04-21 19:46:07.980,,y
4086,bouteilles aouiti,bouteilles-aouiti,525,2026-04-21 19:46:07.980,,y
4087,fridge magnet,fridge-magnet,525,2026-04-21 19:46:07.980,,y
4088,mouton T3,mouton-T3,525,2026-04-21 19:46:07.980,,y
4089,bouteille aouiti,bouteille-aouiti,525,2026-04-21 19:46:07.980,,y
4090,mug irr blue flower,mug-irr-blue-flower,525,2026-04-21 19:46:07.980,,y
4091,Carafe Didon miel,Carafe-Didon-miel,525,2026-04-21 19:46:07.980,,y
4092,Verre miel PF,Verre-miel-PF,525,2026-04-21 19:46:07.980,,y
4093,Plateau 30*10,Plateau-30*10,525,2026-04-21 19:46:07.980,,y
4094,Magnet fridge,Magnet-fridge,525,2026-04-21 19:46:07.980,,y
4095,Verre Miel GF,Verre-Miel-GF,525,2026-04-21 19:46:07.980,,y
4096,Photophore Sidi Bousaid ,Photophore-Sidi-Bousaid,525,2026-04-21 19:46:07.980,,y
4097,Magnet fridge,Magnet-fridge,525,2026-04-21 19:46:07.980,,y
4098,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.980,,y
4099,Mug irr blue flower,Mug-irr-blue-flower,525,2026-04-21 19:46:07.980,,y
4100,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.980,,y
4101,Couffin + fouta,Couffin-+-fouta,525,2026-04-21 19:46:07.980,,y
4102,fouta,fouta,525,2026-04-21 19:46:07.980,,y
4103,Bol Zouba 15 dt,Bol-Zouba-15-dt,525,2026-04-21 19:46:07.980,,y
4104,Verre à vin miel,Verre-à-vin-miel,525,2026-04-21 19:46:07.980,,y
4105,Carafe Medina miel,Carafe-Medina-miel,525,2026-04-21 19:46:07.980,,y
4106,plateau 30*20,plateau-30*20,525,2026-04-21 19:46:07.980,,y
4107,bouteille huile d'olive GF,bouteille-huile-d'olive-GF,525,2026-04-21 19:46:07.980,,y
4108,vase bleu mf,vase-bleu-mf,525,2026-04-21 19:46:07.980,,y
4109,Flute Verre Miel,Flute-Verre-Miel,525,2026-04-21 19:46:07.980,,y
4110,carafe didon,carafe-didon,525,2026-04-21 19:46:07.980,,y
4111,plateau 30*20,plateau-30*20,525,2026-04-21 19:46:07.980,,y
4112,Carafe medina,Carafe-medina,525,2026-04-21 19:46:07.980,,y
4113,plateau 20*10,plateau-20*10,525,2026-04-21 19:46:07.980,,y
4114,Bonbonnière Violet,Bonbonnière-Violet,525,2026-04-21 19:46:07.980,,y
4115,bougie parfumée Abm,bougie-parfumée-Abm,525,2026-04-21 19:46:07.980,,y
4116,Lampe béton ,Lampe-béton,525,2026-04-21 19:46:07.980,,y
4117,Bonbonniére Miel,Bonbonniére-Miel,525,2026-04-21 19:46:07.980,,y
4118,Bougie Sidi Bousaid PF,Bougie-Sidi-Bousaid-PF,525,2026-04-21 19:46:07.980,,y
4119,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.980,,y
4120,Tanit céramique,Tanit-céramique,525,2026-04-21 19:46:07.980,,y
4121,Sous plat Céramique Aouiti,Sous-plat-Céramique-Aouiti,525,2026-04-21 19:46:07.980,,y
4122,Bouteille Huile Aouiti PF,Bouteille-Huile-Aouiti-PF,525,2026-04-21 19:46:07.980,,y
4123,Flute Verre Transparent,Flute-Verre-Transparent,525,2026-04-21 19:46:07.980,,y
4124,Verre Bleu PF,Verre-Bleu-PF,525,2026-04-21 19:46:07.980,,y
4125,Mug Raku,Mug-Raku,525,2026-04-21 19:46:07.980,,y
4126,Mug Fleur rose Irr,Mug-Fleur-rose-Irr,525,2026-04-21 19:46:07.980,,y
4127,Fouta Jaune,Fouta-Jaune,525,2026-04-21 19:46:07.980,,y
4128,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.980,,y
4129,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.980,,y
4130,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.980,,y
4131,Plateau 20*20,Plateau-20*20,525,2026-04-21 19:46:07.980,,y
4132,Carafe Didon Miel,Carafe-Didon-Miel,525,2026-04-21 19:46:07.981,,y
4133,Verre Miel PF,Verre-Miel-PF,525,2026-04-21 19:46:07.981,,y
4134,Bonbonniére Miel,Bonbonniére-Miel,525,2026-04-21 19:46:07.981,,y
4135,Bouteille Huile Aouiti GF,Bouteille-Huile-Aouiti-GF,525,2026-04-21 19:46:07.981,,y
4136,Bougie Sidi Bousaid GF,Bougie-Sidi-Bousaid-GF,525,2026-04-21 19:46:07.981,,y
4137,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.981,,y
4138,Toupie,Toupie,525,2026-04-21 19:46:07.981,,y
4139,Bouteille Huile Aouiti GF,Bouteille-Huile-Aouiti-GF,525,2026-04-21 19:46:07.981,,y
4140,Sous Plat ,Sous-Plat,525,2026-04-21 19:46:07.981,,y
4141,Planche céramique Aouiti,Planche-céramique-Aouiti,525,2026-04-21 19:46:07.981,,y
4142,porte clé,porte-clé,525,2026-04-21 19:46:07.981,,y
4143,Bouteille huile aouiti GF,Bouteille-huile-aouiti-GF,525,2026-04-21 19:46:07.981,,y
4144,Planche bois d'olivier,Planche-bois-d'olivier,525,2026-04-21 19:46:07.981,,y
4145,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.981,,y
4146,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.981,,y
4147,Magnet fridge,Magnet-fridge,525,2026-04-21 19:46:07.981,,y
4148,Carafe Tanit miel,Carafe-Tanit-miel,525,2026-04-21 19:46:07.981,,y
4149,Carafe medina miel,Carafe-medina-miel,525,2026-04-21 19:46:07.981,,y
4150,Fouta ,Fouta,525,2026-04-21 19:46:07.981,,y
4151,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.981,,y
4152,Tasse + St ,Tasse-+-St,525,2026-04-21 19:46:07.981,,y
4153,Verre Miel PF,Verre-Miel-PF,525,2026-04-21 19:46:07.981,,y
4154,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.981,,y
4155,Bol vert Zouba,Bol-vert-Zouba,525,2026-04-21 19:46:07.981,,y
4156,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.981,,y
4157,Fouta,Fouta,525,2026-04-21 19:46:07.981,,y
4158,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.981,,y
4159,bouteille huile d'olive GF,bouteille-huile-d'olive-GF,525,2026-04-21 19:46:07.981,,y
4160,Tasse + st irr,Tasse-+-st-irr,525,2026-04-21 19:46:07.981,,y
4161,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.981,,y
4162,Vide poche BO,Vide-poche-BO,525,2026-04-21 19:46:07.981,,y
4163,Poisson avec Tige ,Poisson-avec-Tige,525,2026-04-21 19:46:07.981,,y
4164,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.981,,y
4165,Verre Miel PF,Verre-Miel-PF,525,2026-04-21 19:46:07.981,,y
4166,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.981,,y
4167,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.981,,y
4168,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.981,,y
4169,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.981,,y
4170,échequier,échequier,525,2026-04-21 19:46:07.981,,y
4171,Mug +planche,Mug-+planche,525,2026-04-21 19:46:07.981,,y
4172,fouta,fouta,525,2026-04-21 19:46:07.981,,y
4173,Vide poche BO,Vide-poche-BO,525,2026-04-21 19:46:07.981,,y
4174,Tasse + ST irr,Tasse-+-ST-irr,525,2026-04-21 19:46:07.981,,y
4175,Mug Zouba Emeraude PF,Mug-Zouba-Emeraude-PF,525,2026-04-21 19:46:07.981,,y
4176,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.981,,y
4177,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.981,,y
4178,Plateau 20*20,Plateau-20*20,525,2026-04-21 19:46:07.981,,y
4179,Plateau 30*10,Plateau-30*10,525,2026-04-21 19:46:07.981,,y
4180,Pack Mosaique,Pack-Mosaique,525,2026-04-21 19:46:07.982,,y
4181,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.982,,y
4182,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.982,,y
4183,Plateau 30*10,Plateau-30*10,525,2026-04-21 19:46:07.982,,y
4184,Sous Tasse BO,Sous-Tasse-BO,525,2026-04-21 19:46:07.982,,y
4185,Planche bois d'olivier,Planche-bois-d'olivier,525,2026-04-21 19:46:07.982,,y
4186,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.982,,y
4187,échequier,échequier,525,2026-04-21 19:46:07.982,,y
4188,Bouteille Huile d'olive,Bouteille-Huile-d'olive,525,2026-04-21 19:46:07.982,,y
4189,Tasse + ST irr,Tasse-+-ST-irr,525,2026-04-21 19:46:07.982,,y
4190,Echéquier ,Echéquier,525,2026-04-21 19:46:07.982,,y
4191,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.982,,y
4192,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.982,,y
4193,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.982,,y
4194,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.982,,y
4195,Tote Bag ,Tote-Bag,525,2026-04-21 19:46:07.982,,y
4196,Fouta,Fouta,525,2026-04-21 19:46:07.983,,y
4197,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.983,,y
4198,porte clé ,porte-clé,525,2026-04-21 19:46:07.983,,y
4199,Verre Miel ,Verre-Miel,525,2026-04-21 19:46:07.983,,y
4200,bonbonniére ,bonbonniére,525,2026-04-21 19:46:07.983,,y
4201,Poisson Céramique ,Poisson-Céramique,525,2026-04-21 19:46:07.983,,y
4202,tote bag ,tote-bag,525,2026-04-21 19:46:07.983,,y
4203,Porte clé,Porte-clé,525,2026-04-21 19:46:07.983,,y
4204,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.983,,y
4205,Tanit céramique,Tanit-céramique,525,2026-04-21 19:46:07.983,,y
4206,Planche bois d'olivier,Planche-bois-d'olivier,525,2026-04-21 19:46:07.983,,y
4207,Tasse + ST irr,Tasse-+-ST-irr,525,2026-04-21 19:46:07.983,,y
4208,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.983,,y
4209,tote bag ,tote-bag,525,2026-04-21 19:46:07.983,,y
4210,Vase Gris Amazigh Aouiti PF,Vase-Gris-Amazigh-Aouiti-PF,525,2026-04-21 19:46:07.983,,y
4211,Tasse + ST ,Tasse-+-ST,525,2026-04-21 19:46:07.983,,y
4212,Sous Tasse Bois d'olivier,Sous-Tasse-Bois-d'olivier,525,2026-04-21 19:46:07.983,,y
4213,Plateau 20*20,Plateau-20*20,525,2026-04-21 19:46:07.983,,y
4214,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.983,,y
4215,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.983,,y
4216,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.983,,y
4217,Mug + paille,Mug-+-paille,525,2026-04-21 19:46:07.983,,y
4218,Poisson avec Tige ,Poisson-avec-Tige,525,2026-04-21 19:46:07.983,,y
4219,Poisson Céramique ,Poisson-Céramique,525,2026-04-21 19:46:07.983,,y
4220,Plateau 20*20,Plateau-20*20,525,2026-04-21 19:46:07.983,,y
4221,Diffuseur Aouiti,Diffuseur-Aouiti,525,2026-04-21 19:46:07.983,,y
4222,Bougie Sidi Bousaid Solo PF,Bougie-Sidi-Bousaid-Solo-PF,525,2026-04-21 19:46:07.983,,y
4223,Bougie Sidi Bousaid Solo PF,Bougie-Sidi-Bousaid-Solo-PF,525,2026-04-21 19:46:07.983,,y
4224,Bouteille Huile d'olive gf,Bouteille-Huile-d'olive-gf,525,2026-04-21 19:46:07.983,,y
4225,Bouteille Huile d'olive gf,Bouteille-Huile-d'olive-gf,525,2026-04-21 19:46:07.984,,y
4226,Bouteille Huile d'olive mf,Bouteille-Huile-d'olive-mf,525,2026-04-21 19:46:07.984,,y
4227,Bougie Sidi Bousaid Solo MF,Bougie-Sidi-Bousaid-Solo-MF,525,2026-04-21 19:46:07.984,,y
4228,Tanit céramique,Tanit-céramique,525,2026-04-21 19:46:07.984,,y
4229,Boudha béton,Boudha-béton,525,2026-04-21 19:46:07.984,,y
4230,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.984,,y
4231,Bouteille Huile d'olive pf,Bouteille-Huile-d'olive-pf,525,2026-04-21 19:46:07.984,,y
4232,Bougie Sidi Bousaid Solo PF,Bougie-Sidi-Bousaid-Solo-PF,525,2026-04-21 19:46:07.984,,y
4233,Bougie Sidi Bousaid Set 3,Bougie-Sidi-Bousaid-Set-3,525,2026-04-21 19:46:07.984,,y
4234,échequier,échequier,525,2026-04-21 19:46:07.984,,y
4235,Bougie Sidi Bousaid Solo PF,Bougie-Sidi-Bousaid-Solo-PF,525,2026-04-21 19:46:07.984,,y
4236,tote bag ,tote-bag,525,2026-04-21 19:46:07.984,,y
4237,Mouton T2,Mouton-T2,525,2026-04-21 19:46:07.984,,y
4238,Bol Zouba emeraude ,Bol-Zouba-emeraude,525,2026-04-21 19:46:07.984,,y
4239,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.984,,y
4240,Trio Porte bougie Rouge,Trio-Porte-bougie-Rouge,525,2026-04-21 19:46:07.984,,y
4241,Vase Gris Aamazigh Aouiti MF,Vase-Gris-Aamazigh-Aouiti-MF,525,2026-04-21 19:46:07.984,,y
4242,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.984,,y
4243,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4244,Trio Vases Bleu Aouiti,Trio-Vases-Bleu-Aouiti,525,2026-04-21 19:46:07.984,,y
4245,Trio Porte bougie Rouge,Trio-Porte-bougie-Rouge,525,2026-04-21 19:46:07.984,,y
4246,Grand Couffin ,Grand-Couffin,525,2026-04-21 19:46:07.984,,y
4247,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.984,,y
4248,Bol Zouba ,Bol-Zouba,525,2026-04-21 19:46:07.984,,y
4249,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4250,Planche céramique Aouiti ,Planche-céramique-Aouiti,525,2026-04-21 19:46:07.984,,y
4251,Carafe Didon Bleue,Carafe-Didon-Bleue,525,2026-04-21 19:46:07.984,,y
4252,Verre à pied Bleu,Verre-à-pied-Bleu,525,2026-04-21 19:46:07.984,,y
4253,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.984,,y
4254,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4255,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.984,,y
4256,Tasse + ST coeur,Tasse-+-ST-coeur,525,2026-04-21 19:46:07.984,,y
4257,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4258,Mouton T2,Mouton-T2,525,2026-04-21 19:46:07.984,,y
4259,Fouta,Fouta,525,2026-04-21 19:46:07.984,,y
4260,Vase gris MF,Vase-gris-MF,525,2026-04-21 19:46:07.984,,y
4261,Feuille Longue Zouba,Feuille-Longue-Zouba,525,2026-04-21 19:46:07.984,,y
4262,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4263,Boite céramique PF,Boite-céramique-PF,525,2026-04-21 19:46:07.984,,y
4264,Bougie Sidi Bousaid MF,Bougie-Sidi-Bousaid-MF,525,2026-04-21 19:46:07.984,,y
4265,Veilleuse nattes ,Veilleuse-nattes,525,2026-04-21 19:46:07.984,,y
4266,Bonbonniére transparente,Bonbonniére-transparente,525,2026-04-21 19:46:07.984,,y
4267,Grand Couffin + Fouta,Grand-Couffin-+-Fouta,525,2026-04-21 19:46:07.984,,y
4268,Bougie Sidi Bousaid PF,Bougie-Sidi-Bousaid-PF,525,2026-04-21 19:46:07.984,,y
4269,Echequier ,Echequier,525,2026-04-21 19:46:07.984,,y
4270,Bougeoir Raku,Bougeoir-Raku,525,2026-04-21 19:46:07.984,,y
4271,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.984,,y
4272,Plateau émeraude dessin deux arbres Zouba,Plateau-émeraude-dessin-deux-arbres-Zouba,525,2026-04-21 19:46:07.984,,y
4273,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.984,,y
4274,Trio Vases Rouge Aouiti,Trio-Vases-Rouge-Aouiti,525,2026-04-21 19:46:07.984,,y
4275,tote bag ,tote-bag,525,2026-04-21 19:46:07.984,,y
4276,Veilleuse nattes ,Veilleuse-nattes,525,2026-04-21 19:46:07.985,,y
4277,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.985,,y
4278,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.985,,y
4279,Tanit céramique,Tanit-céramique,525,2026-04-21 19:46:07.985,,y
4280,Bougie Sidi Bousaid MF,Bougie-Sidi-Bousaid-MF,525,2026-04-21 19:46:07.985,,y
4281,porte clé ,porte-clé,525,2026-04-21 19:46:07.985,,y
4282,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.985,,y
4283,Boite ronde céramique ,Boite-ronde-céramique,525,2026-04-21 19:46:07.986,,y
4284,Tasse+ ST,Tasse+-ST,525,2026-04-21 19:46:07.987,,y
4285,tASSE + st irr,tASSE-+-st-irr,525,2026-04-21 19:46:07.987,,y
4286,Moia Béton PF,Moia-Béton-PF,525,2026-04-21 19:46:07.987,,y
4287,Mug Rose ,Mug-Rose,525,2026-04-21 19:46:07.987,,y
4288,Tote bag ,Tote-bag,525,2026-04-21 19:46:07.987,,y
4289,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.987,,y
4290,Mug + sous tasse Zouba,Mug-+-sous-tasse-Zouba,525,2026-04-21 19:46:07.987,,y
4291,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.987,,y
4292,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.987,,y
4293,Set Moia béton,Set-Moia-béton,525,2026-04-21 19:46:07.987,,y
4294,Bouteille Huile d'olive pf,Bouteille-Huile-d'olive-pf,525,2026-04-21 19:46:07.987,,y
4295,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.987,,y
4296,Carafe didon Bleue,Carafe-didon-Bleue,525,2026-04-21 19:46:07.987,,y
4297,Verre GF,Verre-GF,525,2026-04-21 19:46:07.987,,y
4298,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.987,,y
4299,Mouton T2,Mouton-T2,525,2026-04-21 19:46:07.988,,y
4300,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.988,,y
4301,Bouteille Huile d'olive GF,Bouteille-Huile-d'olive-GF,525,2026-04-21 19:46:07.988,,y
4302,Tasse + planche coeur à coeur,Tasse-+-planche-coeur-à-coeur,525,2026-04-21 19:46:07.988,,y
4303,Tasse + St mot du coeur,Tasse-+-St-mot-du-coeur,525,2026-04-21 19:46:07.988,,y
4304,Trio Bougie sidi bou,Trio-Bougie-sidi-bou,525,2026-04-21 19:46:07.988,,y
4305,Bouteille Huile d'olive pf,Bouteille-Huile-d'olive-pf,525,2026-04-21 19:46:07.988,,y
4306,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.988,,y
4307,Grand Couffin + Fouta,Grand-Couffin-+-Fouta,525,2026-04-21 19:46:07.988,,y
4308,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.988,,y
4309,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.988,,y
4310,Trio Vases Gris Aouiti,Trio-Vases-Gris-Aouiti,525,2026-04-21 19:46:07.988,,y
4311,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.988,,y
4312,Bougie Sidi Bousaid GF,Bougie-Sidi-Bousaid-GF,525,2026-04-21 19:46:07.988,,y
4313,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.988,,y
4314,Tasse+ St mot du coeur,Tasse+-St-mot-du-coeur,525,2026-04-21 19:46:07.988,,y
4315,Echequier ,Echequier,525,2026-04-21 19:46:07.988,,y
4316,Bougie Sidi Bousaid solo pf,Bougie-Sidi-Bousaid-solo-pf,525,2026-04-21 19:46:07.988,,y
4317,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.988,,y
4318,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.988,,y
4319,Mouton T2,Mouton-T2,525,2026-04-21 19:46:07.988,,y
4320,Mug rose COEUR Zouba,Mug-rose-COEUR-Zouba,525,2026-04-21 19:46:07.988,,y
4321,Bouteille Huile D'olive pf,Bouteille-Huile-D'olive-pf,525,2026-04-21 19:46:07.988,,y
4322,Mouton T3,Mouton-T3,525,2026-04-21 19:46:07.988,,y
4323,Vase Gris Amazigh Aouiti PF,Vase-Gris-Amazigh-Aouiti-PF,525,2026-04-21 19:46:07.988,,y
4324,Vase corps PF,Vase-corps-PF,525,2026-04-21 19:46:07.988,,y
4325,Vase corps GF,Vase-corps-GF,525,2026-04-21 19:46:07.988,,y
4326,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.988,,y
4327,Poisson avec Tige ,Poisson-avec-Tige,525,2026-04-21 19:46:07.988,,y
4328,Echequier ,Echequier,525,2026-04-21 19:46:07.989,,y
4329,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.989,,y
4330,Tasse + ST fleur orange,Tasse-+-ST-fleur-orange,525,2026-04-21 19:46:07.989,,y
4331,Bougie Parfumée rose,Bougie-Parfumée-rose,525,2026-04-21 19:46:07.989,,y
4332,Tasse + Planche envoutant,Tasse-+-Planche-envoutant,525,2026-04-21 19:46:07.989,,y
4333,Bouteille Huile d'olive PF,Bouteille-Huile-d'olive-PF,525,2026-04-21 19:46:07.989,,y
4334,Mouton T1,Mouton-T1,525,2026-04-21 19:46:07.989,,y
4335,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.989,,y
4336,Couffin sac à main,Couffin-sac-à-main,525,2026-04-21 19:46:07.989,,y
4337,Grand Couffin ,Grand-Couffin,525,2026-04-21 19:46:07.989,,y
4338,Bougie parfumée Rose,Bougie-parfumée-Rose,525,2026-04-21 19:46:07.989,,y
4339,Sous Tasse Bois d'olivier,Sous-Tasse-Bois-d'olivier,525,2026-04-21 19:46:07.989,,y
4340,Tasse + ST irr,Tasse-+-ST-irr,525,2026-04-21 19:46:07.989,,y
4341,Vase Corps GF,Vase-Corps-GF,525,2026-04-21 19:46:07.989,,y
4342,Vase corps PF,Vase-corps-PF,525,2026-04-21 19:46:07.989,,y
4343,Tasse + St irr,Tasse-+-St-irr,525,2026-04-21 19:46:07.989,,y
4344,Tasse + ST fleur orange,Tasse-+-ST-fleur-orange,525,2026-04-21 19:46:07.989,,y
4345,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.989,,y
4346,Plateau 30*20,Plateau-30*20,525,2026-04-21 19:46:07.989,,y
4347,Verre Bleu pf,Verre-Bleu-pf,525,2026-04-21 19:46:07.989,,y
4348,bonbonniére ébène ,bonbonniére-ébène,525,2026-04-21 19:46:07.989,,y
4349,Céramique Poisson,Céramique-Poisson,525,2026-04-21 19:46:07.989,,y
4350,Céramique Khomssa,Céramique-Khomssa,525,2026-04-21 19:46:07.989,,y
4351,Echéquier ,Echéquier,525,2026-04-21 19:46:07.989,,y
4352,Plateau 20*10,Plateau-20*10,525,2026-04-21 19:46:07.989,,y
4353,Fridge magnet,Fridge-magnet,525,2026-04-21 19:46:07.989,,y
4354,Porte clé chachia,Porte-clé-chachia,525,2026-04-21 19:46:07.989,,y
4355,Toupie ,Toupie,525,2026-04-21 19:46:07.989,,y
