"FactConcurrentPK","concurrentFK","productFK","price_product","startDate","endDate","flag"
724,1,724,"70,000 TND","2026-03-23 15:56:34.877",NULL,"y"
725,1,725,"260,000 TND","2026-03-23 15:56:34.877",NULL,"y"
726,1,726,"25,000 TND","2026-03-23 15:56:34.877",NULL,"y"
727,1,727,"60,000 TND","2026-03-23 15:56:34.877",NULL,"y"
728,1,728,"90,000 TND","2026-03-23 15:56:34.877",NULL,"y"
729,1,729,"30,000 TND","2026-03-23 15:56:34.877",NULL,"y"
730,1,730,"45,000 TND","2026-03-23 15:56:34.877",NULL,"y"
731,1,731,"18,000 TND","2026-03-23 15:56:34.877",NULL,"y"
732,1,732,"15,000 TND","2026-03-23 15:56:34.877",NULL,"y"
733,1,733,"60,000 TND","2026-03-23 15:56:34.877",NULL,"y"
734,1,734,"45,000 TND","2026-03-23 15:56:34.877",NULL,"y"
735,1,735,"250,000 TND","2026-03-23 15:56:34.877",NULL,"y"
736,1,736,"86,000 TND","2026-03-23 15:56:34.877",NULL,"y"
737,1,737,"420,000 TND","2026-03-23 15:56:34.877",NULL,"y"
738,1,738,"35,000 TND","2026-03-23 15:56:34.877",NULL,"y"
739,1,739,"80,000 TND","2026-03-23 15:56:34.877",NULL,"y"
740,1,740,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
741,1,741,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
742,1,742,"55,000 TND","2026-03-23 15:56:34.877",NULL,"y"
743,1,743,"70,000 TND","2026-03-23 15:56:34.877",NULL,"y"
744,1,744,"450,000 TND","2026-03-23 15:56:34.877",NULL,"y"
745,1,745,"300,000 TND","2026-03-23 15:56:34.877",NULL,"y"
746,1,746,"120,000 TND","2026-03-23 15:56:34.877",NULL,"y"
747,1,747,"450,000 TND","2026-03-23 15:56:34.877",NULL,"y"
748,1,748,"25,000 TND","2026-03-23 15:56:34.877",NULL,"y"
749,1,749,"50,000 TND","2026-03-23 15:56:34.877",NULL,"y"
750,1,750,"145,000 TND","2026-03-23 15:56:34.877",NULL,"y"
751,1,751,"230,000 TND","2026-03-23 15:56:34.877",NULL,"y"
752,1,752,"150,000 TND","2026-03-23 15:56:34.877",NULL,"y"
753,1,753,"75,000 TND","2026-03-23 15:56:34.877",NULL,"y"
754,1,754,"50,000 TND","2026-03-23 15:56:34.877",NULL,"y"
755,1,755,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
756,1,756,"35,000 TND","2026-03-23 15:56:34.877",NULL,"y"
757,1,757,"520,000 TND","2026-03-23 15:56:34.877",NULL,"y"
758,1,758,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
759,1,759,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
760,1,760,"45,000 TND","2026-03-23 15:56:34.877",NULL,"y"
761,1,761,"75,000 TND","2026-03-23 15:56:34.877",NULL,"y"
762,1,762,"300,000 TND","2026-03-23 15:56:34.877",NULL,"y"
763,1,763,"300,000 TND","2026-03-23 15:56:34.877",NULL,"y"
764,1,764,"300,000 TND","2026-03-23 15:56:34.877",NULL,"y"
765,1,765,"50,000 TND","2026-03-23 15:56:34.877",NULL,"y"
766,1,766,"30,000 TND","2026-03-23 15:56:34.877",NULL,"y"
767,1,767,"10,000 TND","2026-03-23 15:56:34.877",NULL,"y"
768,1,768,"15,000 TND","2026-03-23 15:56:34.877",NULL,"y"
769,1,769,"38,000 TND","2026-03-23 15:56:34.877",NULL,"y"
770,1,770,"70,000 TND","2026-03-23 15:56:34.877",NULL,"y"
771,1,771,"35,000 TND","2026-03-23 15:56:34.877",NULL,"y"
772,1,772,"75,000 TND","2026-03-23 15:56:34.877",NULL,"y"
773,1,773,"65,000 TND","2026-03-23 15:56:34.877",NULL,"y"
774,1,774,"15,000 TND","2026-03-23 15:56:34.877",NULL,"y"
775,1,775,"-1","2026-03-23 15:56:34.877",NULL,"y"
776,1,776,"-1","2026-03-23 15:56:34.877",NULL,"y"
777,1,777,"-1","2026-03-23 15:56:34.877",NULL,"y"
778,1,778,"50,000 TND","2026-03-23 15:56:34.892",NULL,"y"
779,1,779,"70,000 TND","2026-03-23 15:56:34.892",NULL,"y"
780,1,780,"45,000 TND","2026-03-23 15:56:34.892",NULL,"y"
781,1,781,"55,000 TND","2026-03-23 15:56:34.892",NULL,"y"
782,1,782,"40,000 TND","2026-03-23 15:56:34.892",NULL,"y"
783,1,783,"65,000 TND","2026-03-23 15:56:34.892",NULL,"y"
784,1,784,"100,000 TND","2026-03-23 15:56:34.892",NULL,"y"
785,1,785,"65,000 TND","2026-03-23 15:56:34.892",NULL,"y"
786,1,786,"170,000 TND","2026-03-23 15:56:34.892",NULL,"y"
787,1,787,"255,000 TND","2026-03-23 15:56:34.892",NULL,"y"
788,1,788,"165,000 TND","2026-03-23 15:56:34.892",NULL,"y"
789,1,789,"200,000 TND","2026-03-23 15:56:34.892",NULL,"y"
